,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
209,"Mon, Nov 25, 2013",10:00p,New York Knicks,91,Portland Trail Blazers,102,Box Score,,"19,939",Moda Center,
210,"Tue, Nov 26, 2013",7:00p,Brooklyn Nets,102,Toronto Raptors,100,Box Score,,"16,421",Air Canada Centre,
211,"Tue, Nov 26, 2013",7:00p,Los Angeles Lakers,111,Washington Wizards,116,Box Score,,"19,204",Verizon Center,
212,"Tue, Nov 26, 2013",7:30p,Orlando Magic,109,Atlanta Hawks,92,Box Score,,"13,164",Philips Arena,
213,"Tue, Nov 26, 2013",8:00p,Golden State Warriors,102,New Orleans Pelicans,101,Box Score,,"15,330",Smoothie King Center,
214,"Wed, Nov 27, 2013",7:00p,Indiana Pacers,99,Charlotte Bobcats,74,Box Score,,"15,170",Time Warner Cable Arena,
215,"Wed, Nov 27, 2013",7:00p,Philadelphia 76ers,94,Orlando Magic,105,Box Score,,"15,839",Amway Center,
216,"Wed, Nov 27, 2013",7:30p,Memphis Grizzlies,100,Boston Celtics,93,Box Score,,"17,319",TD Garden,
217,"Wed, Nov 27, 2013",7:30p,Los Angeles Lakers,99,Brooklyn Nets,94,Box Score,,"17,732",Barclays Center,
218,"Wed, Nov 27, 2013",7:30p,Miami Heat,95,Cleveland Cavaliers,84,Box Score,,"20,562",Quicken Loans Arena,
219,"Wed, Nov 27, 2013",7:30p,Chicago Bulls,99,Detroit Pistons,79,Box Score,,"14,228",The Palace of Auburn Hills,
220,"Wed, Nov 27, 2013",8:00p,Atlanta Hawks,84,Houston Rockets,113,Box Score,,"18,051",Toyota Center,
221,"Wed, Nov 27, 2013",8:00p,Washington Wizards,100,Milwaukee Bucks,92,Box Score,OT,"11,584",BMO Harris Bradley Center,
222,"Wed, Nov 27, 2013",8:00p,Denver Nuggets,117,Minnesota Timberwolves,110,Box Score,,"14,244",Target Center,
223,"Wed, Nov 27, 2013",8:00p,San Antonio Spurs,88,Oklahoma City Thunder,94,Box Score,,"18,203",Chesapeake Energy Arena,
224,"Wed, Nov 27, 2013",8:30p,Golden State Warriors,99,Dallas Mavericks,103,Box Score,,"20,211",American Airlines Center,
225,"Wed, Nov 27, 2013",9:00p,Portland Trail Blazers,106,Phoenix Suns,120,Box Score,,"12,731",US Airways Center,
226,"Wed, Nov 27, 2013",10:30p,New York Knicks,80,Los Angeles Clippers,93,Box Score,,"19,270",STAPLES Center,
227,"Fri, Nov 29, 2013",7:00p,Milwaukee Bucks,76,Charlotte Bobcats,92,Box Score,,"15,081",Time Warner Cable Arena,
228,"Fri, Nov 29, 2013",7:00p,San Antonio Spurs,109,Orlando Magic,91,Box Score,,"15,159",Amway Center,
229,"Fri, Nov 29, 2013",7:00p,Miami Heat,90,Toronto Raptors,83,Box Score,,"18,290",Air Canada Centre,
230,"Fri, Nov 29, 2013",7:30p,Dallas Mavericks,87,Atlanta Hawks,88,Box Score,,"15,463",Philips Arena,
231,"Fri, Nov 29, 2013",7:30p,Cleveland Cavaliers,86,Boston Celtics,103,Box Score,,"17,685",TD Garden,
232,"Fri, Nov 29, 2013",7:30p,Los Angeles Lakers,106,Detroit Pistons,102,Box Score,,"15,202",The Palace of Auburn Hills,
233,"Fri, Nov 29, 2013",8:00p,Brooklyn Nets,95,Houston Rockets,114,Box Score,,"18,138",Toyota Center,
234,"Fri, Nov 29, 2013",8:00p,Washington Wizards,73,Indiana Pacers,93,Box Score,,"18,165",Bankers Life Fieldhouse,
235,"Fri, Nov 29, 2013",8:00p,Golden State Warriors,112,Oklahoma City Thunder,113,Box Score,OT,"18,203",Chesapeake Energy Arena,
236,"Fri, Nov 29, 2013",8:00p,New Orleans Pelicans,121,Philadelphia 76ers,105,Box Score,,"17,807",Wells Fargo Center,
237,"Fri, Nov 29, 2013",9:00p,New York Knicks,95,Denver Nuggets,97,Box Score,,"19,155",Pepsi Center,
238,"Fri, Nov 29, 2013",9:00p,Phoenix Suns,112,Utah Jazz,101,Box Score,,"18,435",EnergySolutions Arena,
239,"Fri, Nov 29, 2013",10:00p,Los Angeles Clippers,104,Sacramento Kings,98,Box Score,OT,"17,317",Sleep Train Arena,
240,"Sat, Nov 30, 2013",7:00p,Atlanta Hawks,101,Washington Wizards,108,Box Score,,"14,280",Verizon Center,
241,"Sat, Nov 30, 2013",7:30p,Chicago Bulls,93,Cleveland Cavaliers,97,Box Score,,"17,296",Quicken Loans Arena,
242,"Sat, Nov 30, 2013",8:00p,Brooklyn Nets,97,Memphis Grizzlies,88,Box Score,,"17,012",FedEx Forum,
243,"Sat, Nov 30, 2013",8:30p,Minnesota Timberwolves,112,Dallas Mavericks,106,Box Score,,"20,173",American Airlines Center,
244,"Sat, Nov 30, 2013",8:30p,Houston Rockets,112,San Antonio Spurs,106,Box Score,,"18,581",AT&T Center,
245,"Sat, Nov 30, 2013",9:00p,Boston Celtics,85,Milwaukee Bucks,92,Box Score,,"15,471",BMO Harris Bradley Center,
246,"Sat, Nov 30, 2013",9:00p,Utah Jazz,112,Phoenix Suns,104,Box Score,,"12,957",US Airways Center,
247,"Sun, Dec 1, 2013",1:00p,Denver Nuggets,112,Toronto Raptors,98,Box Score,,"16,290",Air Canada Centre,
248,"Sun, Dec 1, 2013",3:30p,Philadelphia 76ers,100,Detroit Pistons,115,Box Score,,"14,107",The Palace of Auburn Hills,
249,"Sun, Dec 1, 2013",3:30p,Indiana Pacers,105,Los Angeles Clippers,100,Box Score,,"19,060",STAPLES Center,
250,"Sun, Dec 1, 2013",6:00p,Charlotte Bobcats,98,Miami Heat,99,Box Score,,"19,617",AmericanAirlines Arena,
251,"Sun, Dec 1, 2013",6:00p,Golden State Warriors,115,Sacramento Kings,113,Box Score,,"15,588",Sleep Train Arena,
252,"Sun, Dec 1, 2013",7:00p,Minnesota Timberwolves,103,Oklahoma City Thunder,113,Box Score,,"18,203",Chesapeake Energy Arena,
253,"Sun, Dec 1, 2013",7:30p,New Orleans Pelicans,103,New York Knicks,99,Box Score,,"19,812",Madison Square Garden (IV),
254,"Sun, Dec 1, 2013",9:30p,Portland Trail Blazers,114,Los Angeles Lakers,108,Box Score,,"18,997",STAPLES Center,
255,"Mon, Dec 2, 2013",7:00p,Orlando Magic,80,Washington Wizards,98,Box Score,,"12,809",Verizon Center,
256,"Mon, Dec 2, 2013",8:00p,New Orleans Pelicans,131,Chicago Bulls,128,Box Score,3OT,"21,615",United Center,
257,"Mon, Dec 2, 2013",8:30p,Atlanta Hawks,100,San Antonio Spurs,102,Box Score,,"17,318",AT&T Center,
258,"Mon, Dec 2, 2013",9:00p,Houston Rockets,103,Utah Jazz,109,Box Score,,"15,801",EnergySolutions Arena,
259,"Mon, Dec 2, 2013",10:00p,Indiana Pacers,102,Portland Trail Blazers,106,Box Score,,"19,023",Moda Center,
260,"Tue, Dec 3, 2013",7:00p,Orlando Magic,125,Philadelphia 76ers,126,Box Score,2OT,"10,061",Wells Fargo Center,
261,"Tue, Dec 3, 2013",7:30p,Milwaukee Bucks,100,Boston Celtics,108,Box Score,,"16,649",TD Garden,
262,"Tue, Dec 3, 2013",7:30p,Denver Nuggets,111,Brooklyn Nets,87,Box Score,,"17,732",Barclays Center,
263,"Tue, Dec 3, 2013",7:30p,Detroit Pistons,107,Miami Heat,97,Box Score,,"19,741",AmericanAirlines Arena,
264,"Tue, Dec 3, 2013",8:00p,Phoenix Suns,91,Memphis Grizzlies,110,Box Score,,"15,069",FedEx Forum,
265,"Tue, Dec 3, 2013",8:30p,Charlotte Bobcats,82,Dallas Mavericks,89,Box Score,,"19,612",American Airlines Center,
266,"Tue, Dec 3, 2013",10:00p,Oklahoma City Thunder,97,Sacramento Kings,95,Box Score,,"15,089",Sleep Train Arena,
267,"Tue, Dec 3, 2013",10:30p,Toronto Raptors,103,Golden State Warriors,112,Box Score,,"19,596",Oracle Arena,
268,"Wed, Dec 4, 2013",7:00p,Denver Nuggets,88,Cleveland Cavaliers,98,Box Score,,"14,642",Quicken Loans Arena,
269,"Wed, Dec 4, 2013",7:30p,Los Angeles Clippers,97,Atlanta Hawks,107,Box Score,,"12,020",Philips Arena,
270,"Wed, Dec 4, 2013",8:00p,Phoenix Suns,97,Houston Rockets,88,Box Score,,"18,151",Toyota Center,
271,"Wed, Dec 4, 2013",8:00p,Detroit Pistons,105,Milwaukee Bucks,98,Box Score,,"12,835",BMO Harris Bradley Center,
272,"Wed, Dec 4, 2013",8:00p,Dallas Mavericks,100,New Orleans Pelicans,97,Box Score,,"14,524",Smoothie King Center,
273,"Wed, Dec 4, 2013",9:00p,Indiana Pacers,95,Utah Jazz,86,Box Score,,"15,519",EnergySolutions Arena,
274,"Wed, Dec 4, 2013",10:00p,Oklahoma City Thunder,104,Portland Trail Blazers,111,Box Score,,"18,950",Moda Center,
275,"Thu, Dec 5, 2013",7:00p,New York Knicks,113,Brooklyn Nets,83,Box Score,,"17,732",Barclays Center,
276,"Thu, Dec 5, 2013",8:00p,Los Angeles Clippers,101,Memphis Grizzlies,81,Box Score,,"15,112",FedEx Forum,
277,"Thu, Dec 5, 2013",9:30p,Miami Heat,87,Chicago Bulls,107,Box Score,,"22,125",United Center,
278,"Fri, Dec 6, 2013",7:00p,Philadelphia 76ers,88,Charlotte Bobcats,105,Box Score,,"14,088",Time Warner Cable Arena,
279,"Fri, Dec 6, 2013",7:00p,Milwaukee Bucks,109,Washington Wizards,105,Box Score,OT,"18,194",Verizon Center,
280,"Fri, Dec 6, 2013",7:30p,Cleveland Cavaliers,89,Atlanta Hawks,108,Box Score,,"13,282",Philips Arena,
281,"Fri, Dec 6, 2013",7:30p,Denver Nuggets,98,Boston Celtics,106,Box Score,,"17,263",TD Garden,
282,"Fri, Dec 6, 2013",7:30p,Orlando Magic,83,New York Knicks,121,Box Score,,"19,812",Madison Square Garden (IV),
283,"Fri, Dec 6, 2013",8:00p,Golden State Warriors,83,Houston Rockets,105,Box Score,,"18,145",Toyota Center,
284,"Fri, Dec 6, 2013",8:00p,Oklahoma City Thunder,109,New Orleans Pelicans,95,Box Score,,"17,694",Smoothie King Center,
285,"Fri, Dec 6, 2013",9:00p,Toronto Raptors,97,Phoenix Suns,106,Box Score,,"12,672",US Airways Center,
286,"Fri, Dec 6, 2013",10:00p,Utah Jazz,98,Portland Trail Blazers,130,Box Score,,"19,833",Moda Center,
287,"Fri, Dec 6, 2013",10:00p,Los Angeles Lakers,106,Sacramento Kings,100,Box Score,,"17,317",Sleep Train Arena,
288,"Sat, Dec 7, 2013",7:00p,Denver Nuggets,103,Philadelphia 76ers,92,Box Score,,"13,113",Wells Fargo Center,
289,"Sat, Dec 7, 2013",7:30p,Los Angeles Clippers,82,Cleveland Cavaliers,88,Box Score,,"16,216",Quicken Loans Arena,
290,"Sat, Dec 7, 2013",8:00p,Detroit Pistons,92,Chicago Bulls,75,Box Score,,"21,737",United Center,
291,"Sat, Dec 7, 2013",8:00p,Golden State Warriors,108,Memphis Grizzlies,82,Box Score,,"15,088",FedEx Forum,
292,"Sat, Dec 7, 2013",8:00p,Miami Heat,103,Minnesota Timberwolves,82,Box Score,,"19,888",Target Center,
293,"Sat, Dec 7, 2013",8:30p,Brooklyn Nets,90,Milwaukee Bucks,82,Box Score,,"14,963",BMO Harris Bradley Center,
294,"Sat, Dec 7, 2013",8:30p,Indiana Pacers,111,San Antonio Spurs,100,Box Score,,"18,581",AT&T Center,
295,"Sat, Dec 7, 2013",9:00p,Sacramento Kings,112,Utah Jazz,102,Box Score,OT,"16,500",EnergySolutions Arena,
296,"Sat, Dec 7, 2013",10:00p,Dallas Mavericks,108,Portland Trail Blazers,106,Box Score,,"20,142",Moda Center,
297,"Sun, Dec 8, 2013",12:00p,Boston Celtics,114,New York Knicks,73,Box Score,,"19,812",Madison Square Garden (IV),
298,"Sun, Dec 8, 2013",6:00p,Miami Heat,110,Detroit Pistons,95,Box Score,,"18,034",The Palace of Auburn Hills,
299,"Sun, Dec 8, 2013",7:00p,Orlando Magic,88,Houston Rockets,98,Box Score,,"16,407",Toyota Center,
300,"Sun, Dec 8, 2013",7:00p,Indiana Pacers,94,Oklahoma City Thunder,118,Box Score,,"18,203",Chesapeake Energy Arena,
301,"Sun, Dec 8, 2013",9:30p,Toronto Raptors,106,Los Angeles Lakers,94,Box Score,,"18,997",STAPLES Center,
302,"Mon, Dec 9, 2013",7:00p,Golden State Warriors,111,Charlotte Bobcats,115,Box Score,,"13,129",Time Warner Cable Arena,
303,"Mon, Dec 9, 2013",7:00p,Los Angeles Clippers,94,Philadelphia 76ers,83,Box Score,,"12,355",Wells Fargo Center,
304,"Mon, Dec 9, 2013",7:00p,Denver Nuggets,75,Washington Wizards,74,Box Score,,"13,293",Verizon Center,
305,"Mon, Dec 9, 2013",8:00p,Orlando Magic,85,Memphis Grizzlies,94,Box Score,,"13,511",FedEx Forum,
306,"Mon, Dec 9, 2013",9:00p,Portland Trail Blazers,105,Utah Jazz,94,Box Score,,"17,555",EnergySolutions Arena,
307,"Mon, Dec 9, 2013",10:00p,Dallas Mavericks,97,Sacramento Kings,112,Box Score,,"15,329",Sleep Train Arena,
308,"Tue, Dec 10, 2013",7:00p,New York Knicks,94,Cleveland Cavaliers,109,Box Score,,"14,580",Quicken Loans Arena,
309,"Tue, Dec 10, 2013",7:00p,Miami Heat,84,Indiana Pacers,90,Box Score,,"18,165",Bankers Life Fieldhouse,
310,"Tue, Dec 10, 2013",7:00p,San Antonio Spurs,116,Toronto Raptors,103,Box Score,,"17,702",Air Canada Centre,
311,"Tue, Dec 10, 2013",7:30p,Oklahoma City Thunder,101,Atlanta Hawks,92,Box Score,,"12,503",Philips Arena,
312,"Tue, Dec 10, 2013",7:30p,Boston Celtics,96,Brooklyn Nets,104,Box Score,,"15,738",Barclays Center,
313,"Tue, Dec 10, 2013",7:30p,Minnesota Timberwolves,121,Detroit Pistons,94,Box Score,,"11,251",The Palace of Auburn Hills,
314,"Tue, Dec 10, 2013",8:00p,Milwaukee Bucks,78,Chicago Bulls,74,Box Score,,"21,303",United Center,
315,"Tue, Dec 10, 2013",10:30p,Phoenix Suns,114,Los Angeles Lakers,108,Box Score,,"18,997",STAPLES Center,
316,"Wed, Dec 11, 2013",7:00p,Orlando Magic,92,Charlotte Bobcats,83,Box Score,,"11,377",Time Warner Cable Arena,
317,"Wed, Dec 11, 2013",7:30p,Los Angeles Clippers,96,Boston Celtics,88,Box Score,,"17,587",TD Garden,
318,"Wed, Dec 11, 2013",8:00p,Oklahoma City Thunder,116,Memphis Grizzlies,100,Box Score,,"16,345",FedEx Forum,
319,"Wed, Dec 11, 2013",8:00p,San Antonio Spurs,109,Milwaukee Bucks,77,Box Score,,"11,087",BMO Harris Bradley Center,
320,"Wed, Dec 11, 2013",8:00p,Philadelphia 76ers,99,Minnesota Timberwolves,106,Box Score,,"13,450",Target Center,
321,"Wed, Dec 11, 2013",8:00p,Detroit Pistons,106,New Orleans Pelicans,111,Box Score,OT,"14,517",Smoothie King Center,
322,"Wed, Dec 11, 2013",8:00p,Chicago Bulls,78,New York Knicks,83,Box Score,,"19,812",Madison Square Garden (IV),
323,"Wed, Dec 11, 2013",10:00p,Utah Jazz,122,Sacramento Kings,101,Box Score,,"15,198",Sleep Train Arena,
324,"Wed, Dec 11, 2013",10:30p,Dallas Mavericks,93,Golden State Warriors,95,Box Score,,"19,596",Oracle Arena,
325,"Thu, Dec 12, 2013",8:00p,Los Angeles Clippers,93,Brooklyn Nets,102,Box Score,,"15,563",Barclays Center,
326,"Thu, Dec 12, 2013",10:30p,Houston Rockets,104,Portland Trail Blazers,111,Box Score,,"19,997",Moda Center,
327,"Fri, Dec 13, 2013",7:00p,Charlotte Bobcats,94,Indiana Pacers,99,Box Score,,"18,165",Bankers Life Fieldhouse,
328,"Fri, Dec 13, 2013",7:00p,Cleveland Cavaliers,109,Orlando Magic,100,Box Score,,"16,119",Amway Center,
329,"Fri, Dec 13, 2013",7:00p,Philadelphia 76ers,100,Toronto Raptors,108,Box Score,,"17,133",Air Canada Centre,
330,"Fri, Dec 13, 2013",7:30p,Washington Wizards,99,Atlanta Hawks,101,Box Score,OT,"11,251",Philips Arena,
331,"Fri, Dec 13, 2013",7:30p,New York Knicks,86,Boston Celtics,90,Box Score,,"17,479",TD Garden,
332,"Fri, Dec 13, 2013",7:30p,Brooklyn Nets,99,Detroit Pistons,103,Box Score,,"15,159",The Palace of Auburn Hills,
333,"Fri, Dec 13, 2013",8:00p,Memphis Grizzlies,98,New Orleans Pelicans,104,Box Score,,"15,516",Smoothie King Center,
334,"Fri, Dec 13, 2013",8:00p,Los Angeles Lakers,97,Oklahoma City Thunder,122,Box Score,,"18,203",Chesapeake Energy Arena,
335,"Fri, Dec 13, 2013",8:30p,Chicago Bulls,91,Milwaukee Bucks,90,Box Score,,"15,219",BMO Harris Bradley Center,
336,"Fri, Dec 13, 2013",8:30p,Minnesota Timberwolves,110,San Antonio Spurs,117,Box Score,,"18,581",AT&T Center,
337,"Fri, Dec 13, 2013",9:00p,Utah Jazz,103,Denver Nuggets,93,Box Score,,"15,616",Pepsi Center,
338,"Fri, Dec 13, 2013",9:00p,Sacramento Kings,107,Phoenix Suns,116,Box Score,,"14,128",US Airways Center,
339,"Fri, Dec 13, 2013",10:30p,Houston Rockets,116,Golden State Warriors,112,Box Score,,"19,596",Oracle Arena,
340,"Sat, Dec 14, 2013",7:00p,Los Angeles Lakers,88,Charlotte Bobcats,85,Box Score,,"17,101",Time Warner Cable Arena,
341,"Sat, Dec 14, 2013",7:00p,Los Angeles Clippers,113,Washington Wizards,97,Box Score,,"16,509",Verizon Center,
342,"Sat, Dec 14, 2013",7:30p,Cleveland Cavaliers,107,Miami Heat,114,Box Score,,"19,656",AmericanAirlines Arena,
343,"Sat, Dec 14, 2013",7:30p,Atlanta Hawks,106,New York Knicks,111,Box Score,,"19,812",Madison Square Garden (IV),
344,"Sat, Dec 14, 2013",8:00p,Toronto Raptors,99,Chicago Bulls,77,Box Score,,"21,386",United Center,
345,"Sat, Dec 14, 2013",8:00p,Portland Trail Blazers,139,Philadelphia 76ers,105,Box Score,,"10,189",Wells Fargo Center,
346,"Sat, Dec 14, 2013",8:30p,Milwaukee Bucks,93,Dallas Mavericks,106,Box Score,,"19,973",American Airlines Center,
347,"Sat, Dec 14, 2013",9:00p,San Antonio Spurs,100,Utah Jazz,84,Box Score,,"19,330",EnergySolutions Arena,
348,"Sun, Dec 15, 2013",6:00p,Portland Trail Blazers,111,Detroit Pistons,109,Box Score,OT,"13,003",The Palace of Auburn Hills,
349,"Sun, Dec 15, 2013",6:00p,Minnesota Timberwolves,101,Memphis Grizzlies,93,Box Score,,"15,417",FedEx Forum,
350,"Sun, Dec 15, 2013",6:00p,Houston Rockets,91,Sacramento Kings,106,Box Score,,"15,606",Sleep Train Arena,
351,"Sun, Dec 15, 2013",7:00p,Orlando Magic,98,Oklahoma City Thunder,101,Box Score,,"18,203",Chesapeake Energy Arena,
352,"Sun, Dec 15, 2013",8:00p,New Orleans Pelicans,93,Denver Nuggets,102,Box Score,,"15,111",Pepsi Center,
353,"Sun, Dec 15, 2013",8:00p,Golden State Warriors,102,Phoenix Suns,106,Box Score,,"14,393",US Airways Center,
354,"Mon, Dec 16, 2013",7:00p,Detroit Pistons,101,Indiana Pacers,96,Box Score,,"15,443",Bankers Life Fieldhouse,
355,"Mon, Dec 16, 2013",7:30p,Los Angeles Lakers,100,Atlanta Hawks,114,Box Score,,"15,146",Philips Arena,
356,"Mon, Dec 16, 2013",7:30p,Minnesota Timberwolves,97,Boston Celtics,101,Box Score,,"17,071",TD Garden,
357,"Mon, Dec 16, 2013",7:30p,Philadelphia 76ers,94,Brooklyn Nets,130,Box Score,,"16,733",Barclays Center,
358,"Mon, Dec 16, 2013",7:30p,Utah Jazz,94,Miami Heat,117,Box Score,,"19,600",AmericanAirlines Arena,
359,"Mon, Dec 16, 2013",7:30p,Washington Wizards,102,New York Knicks,101,Box Score,,"19,812",Madison Square Garden (IV),
360,"Mon, Dec 16, 2013",8:00p,Orlando Magic,83,Chicago Bulls,82,Box Score,,"21,200",United Center,
361,"Mon, Dec 16, 2013",10:30p,San Antonio Spurs,92,Los Angeles Clippers,115,Box Score,,"19,253",STAPLES Center,
362,"Tue, Dec 17, 2013",7:00p,Sacramento Kings,87,Charlotte Bobcats,95,Box Score,,"11,339",Time Warner Cable Arena,
363,"Tue, Dec 17, 2013",7:00p,Portland Trail Blazers,119,Cleveland Cavaliers,116,Box Score,,"15,689",Quicken Loans Arena,
364,"Tue, Dec 17, 2013",8:00p,Los Angeles Lakers,96,Memphis Grizzlies,92,Box Score,,"17,217",FedEx Forum,
365,"Tue, Dec 17, 2013",9:00p,Oklahoma City Thunder,105,Denver Nuggets,93,Box Score,,"17,035",Pepsi Center,
366,"Tue, Dec 17, 2013",10:30p,New Orleans Pelicans,93,Golden State Warriors,104,Box Score,,"19,596",Oracle Arena,
367,"Wed, Dec 18, 2013",7:00p,Indiana Pacers,94,Miami Heat,97,Box Score,,"19,898",AmericanAirlines Arena,
368,"Wed, Dec 18, 2013",7:00p,Utah Jazz,86,Orlando Magic,82,Box Score,,"15,574",Amway Center,
369,"Wed, Dec 18, 2013",7:00p,Charlotte Bobcats,104,Toronto Raptors,102,Box Score,OT,"15,201",Air Canada Centre,
370,"Wed, Dec 18, 2013",7:30p,Sacramento Kings,107,Atlanta Hawks,124,Box Score,,"10,185",Philips Arena,
371,"Wed, Dec 18, 2013",7:30p,Detroit Pistons,107,Boston Celtics,106,Box Score,,"17,101",TD Garden,
372,"Wed, Dec 18, 2013",7:30p,Washington Wizards,113,Brooklyn Nets,107,Box Score,,"16,187",Barclays Center,
373,"Wed, Dec 18, 2013",8:00p,New York Knicks,107,Milwaukee Bucks,101,Box Score,2OT,"11,869",BMO Harris Bradley Center,
374,"Wed, Dec 18, 2013",8:00p,Portland Trail Blazers,109,Minnesota Timberwolves,120,Box Score,,"13,776",Target Center,
375,"Wed, Dec 18, 2013",8:30p,Memphis Grizzlies,91,Dallas Mavericks,105,Box Score,,"19,425",American Airlines Center,
376,"Wed, Dec 18, 2013",9:00p,San Antonio Spurs,108,Phoenix Suns,101,Box Score,,"13,661",US Airways Center,
377,"Wed, Dec 18, 2013",9:30p,Chicago Bulls,94,Houston Rockets,109,Box Score,,"18,242",Toyota Center,
378,"Wed, Dec 18, 2013",10:30p,New Orleans Pelicans,95,Los Angeles Clippers,108,Box Score,,"19,060",STAPLES Center,
379,"Thu, Dec 19, 2013",8:00p,Chicago Bulls,95,Oklahoma City Thunder,107,Box Score,,"18,203",Chesapeake Energy Arena,
380,"Thu, Dec 19, 2013",10:30p,San Antonio Spurs,104,Golden State Warriors,102,Box Score,,"19,596",Oracle Arena,
381,"Fri, Dec 20, 2013",7:00p,Brooklyn Nets,120,Philadelphia 76ers,121,Box Score,OT,"15,267",Wells Fargo Center,
382,"Fri, Dec 20, 2013",7:30p,Utah Jazz,85,Atlanta Hawks,118,Box Score,,"11,150",Philips Arena,
383,"Fri, Dec 20, 2013",7:30p,Milwaukee Bucks,111,Cleveland Cavaliers,114,Box Score,OT,"19,058",Quicken Loans Arena,
384,"Fri, Dec 20, 2013",7:30p,Charlotte Bobcats,116,Detroit Pistons,106,Box Score,,"12,453",The Palace of Auburn Hills,
385,"Fri, Dec 20, 2013",7:30p,Sacramento Kings,103,Miami Heat,122,Box Score,,"19,600",AmericanAirlines Arena,
386,"Fri, Dec 20, 2013",8:00p,Houston Rockets,81,Indiana Pacers,114,Box Score,,"18,165",Bankers Life Fieldhouse,
387,"Fri, Dec 20, 2013",8:30p,Toronto Raptors,109,Dallas Mavericks,108,Box Score,OT,"19,406",American Airlines Center,
388,"Fri, Dec 20, 2013",9:00p,Phoenix Suns,103,Denver Nuggets,99,Box Score,,"15,974",Pepsi Center,
389,"Fri, Dec 20, 2013",10:30p,Minnesota Timberwolves,91,Los Angeles Lakers,104,Box Score,,"18,997",STAPLES Center,
390,"Sat, Dec 21, 2013",12:00p,Memphis Grizzlies,95,New York Knicks,87,Box Score,,"19,812",Madison Square Garden (IV),
391,"Sat, Dec 21, 2013",1:00p,Washington Wizards,106,Boston Celtics,99,Box Score,,"18,169",TD Garden,
392,"Sat, Dec 21, 2013",7:00p,Sacramento Kings,105,Orlando Magic,100,Box Score,,"14,283",Amway Center,
393,"Sat, Dec 21, 2013",7:30p,Utah Jazz,88,Charlotte Bobcats,85,Box Score,,"18,078",Time Warner Cable Arena,
394,"Sat, Dec 21, 2013",7:30p,Houston Rockets,114,Detroit Pistons,97,Box Score,,"14,606",The Palace of Auburn Hills,
395,"Sat, Dec 21, 2013",8:00p,Cleveland Cavaliers,84,Chicago Bulls,100,Box Score,,"21,658",United Center,
396,"Sat, Dec 21, 2013",8:30p,Philadelphia 76ers,106,Milwaukee Bucks,116,Box Score,,"14,541",BMO Harris Bradley Center,
397,"Sat, Dec 21, 2013",8:30p,Oklahoma City Thunder,113,San Antonio Spurs,100,Box Score,,"18,581",AT&T Center,
398,"Sat, Dec 21, 2013",9:00p,Dallas Mavericks,108,Phoenix Suns,123,Box Score,,"15,241",US Airways Center,
399,"Sat, Dec 21, 2013",10:00p,New Orleans Pelicans,107,Portland Trail Blazers,110,Box Score,,"20,027",Moda Center,
400,"Sat, Dec 21, 2013",10:30p,Los Angeles Lakers,83,Golden State Warriors,102,Box Score,,"19,596",Oracle Arena,
401,"Sat, Dec 21, 2013",10:30p,Denver Nuggets,91,Los Angeles Clippers,112,Box Score,,"19,129",STAPLES Center,
402,"Sun, Dec 22, 2013",6:00p,Boston Celtics,79,Indiana Pacers,106,Box Score,,"18,165",Bankers Life Fieldhouse,
403,"Sun, Dec 22, 2013",7:00p,Toronto Raptors,104,Oklahoma City Thunder,98,Box Score,,"18,203",Chesapeake Energy Arena,
404,"Sun, Dec 22, 2013",9:30p,Minnesota Timberwolves,116,Los Angeles Clippers,120,Box Score,OT,"19,304",STAPLES Center,
405,"Mon, Dec 23, 2013",7:00p,Milwaukee Bucks,110,Charlotte Bobcats,111,Box Score,OT,"13,534",Time Warner Cable Arena,
406,"Mon, Dec 23, 2013",7:00p,Detroit Pistons,115,Cleveland Cavaliers,92,Box Score,,"19,215",Quicken Loans Arena,
407,"Mon, Dec 23, 2013",7:00p,New York Knicks,103,Orlando Magic,98,Box Score,,"15,105",Amway Center,
408,"Mon, Dec 23, 2013",7:30p,Indiana Pacers,103,Brooklyn Nets,86,Box Score,,"17,732",Barclays Center,
409,"Mon, Dec 23, 2013",7:30p,Atlanta Hawks,119,Miami Heat,121,Box Score,OT,"20,204",AmericanAirlines Arena,
410,"Mon, Dec 23, 2013",8:00p,Dallas Mavericks,111,Houston Rockets,104,Box Score,,"18,328",Toyota Center,
411,"Mon, Dec 23, 2013",8:00p,Utah Jazz,94,Memphis Grizzlies,104,Box Score,,"16,665",FedEx Forum,
412,"Mon, Dec 23, 2013",8:30p,Toronto Raptors,99,San Antonio Spurs,112,Box Score,,"18,581",AT&T Center,
413,"Mon, Dec 23, 2013",9:00p,Golden State Warriors,89,Denver Nuggets,81,Box Score,,"18,551",Pepsi Center,
414,"Mon, Dec 23, 2013",9:00p,Los Angeles Lakers,90,Phoenix Suns,117,Box Score,,"14,814",US Airways Center,
415,"Mon, Dec 23, 2013",10:00p,New Orleans Pelicans,113,Sacramento Kings,100,Box Score,,"17,317",Sleep Train Arena,
416,"Wed, Dec 25, 2013",12:00p,Chicago Bulls,95,Brooklyn Nets,78,Box Score,,"17,732",Barclays Center,
417,"Wed, Dec 25, 2013",2:30p,Oklahoma City Thunder,123,New York Knicks,94,Box Score,,"19,812",Madison Square Garden (IV),
