Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2014/11/18,7:30p,Los Angeles Lakers,114.0,Atlanta Hawks,109.0,,"17,848",Philips Arena,Tuesday
2014/11/18,8:00p,New York Knicks,113.0,Milwaukee Bucks,117.0,,"12,190",BMO Harris Bradley Center,Tuesday
2014/11/18,9:00p,Oklahoma City Thunder,81.0,Utah Jazz,98.0,,"17,190",EnergySolutions Arena,Tuesday
2014/11/18,10:00p,New Orleans Pelicans,106.0,Sacramento Kings,100.0,,"16,526",Sleep Train Arena,Tuesday
2014/11/19,7:00p,San Antonio Spurs,92.0,Cleveland Cavaliers,90.0,,"20,562",Quicken Loans Arena,Wednesday
2014/11/19,7:00p,Charlotte Hornets,86.0,Indiana Pacers,88.0,,"14,748",Bankers Life Fieldhouse,Wednesday
2014/11/19,7:00p,Los Angeles Clippers,114.0,Orlando Magic,90.0,,"16,034",Amway Center,Wednesday
2014/11/19,7:00p,Boston Celtics,101.0,Philadelphia 76ers,90.0,,"12,701",Wells Fargo Center,Wednesday
2014/11/19,7:00p,Dallas Mavericks,105.0,Washington Wizards,102.0,,"16,374",Verizon Center,Wednesday
2014/11/19,7:30p,Milwaukee Bucks,122.0,Brooklyn Nets,118.0,3OT,"15,694",Barclays Center,Wednesday
2014/11/19,7:30p,Phoenix Suns,88.0,Detroit Pistons,86.0,,"10,686",The Palace of Auburn Hills,Wednesday
2014/11/19,7:30p,Memphis Grizzlies,92.0,Toronto Raptors,96.0,,"19,800",Air Canada Centre,Wednesday
2014/11/19,8:00p,New York Knicks,99.0,Minnesota Timberwolves,115.0,,"15,304",Target Center,Wednesday
2014/11/19,9:00p,Oklahoma City Thunder,100.0,Denver Nuggets,107.0,,"14,140",Pepsi Center,Wednesday
2014/11/19,9:30p,Los Angeles Lakers,98.0,Houston Rockets,92.0,,"18,245",Toyota Center,Wednesday
2014/11/20,8:00p,Los Angeles Clippers,110.0,Miami Heat,93.0,,"19,685",AmericanAirlines Arena,Thursday
2014/11/20,10:30p,Chicago Bulls,88.0,Sacramento Kings,103.0,,"17,317",Sleep Train Arena,Thursday
2014/11/21,7:00p,Orlando Magic,105.0,Charlotte Hornets,100.0,,"18,126",Time Warner Cable Arena,Friday
2014/11/21,7:00p,Phoenix Suns,122.0,Philadelphia 76ers,96.0,,"16,789",Wells Fargo Center,Friday
2014/11/21,7:30p,Detroit Pistons,89.0,Atlanta Hawks,99.0,,"16,517",Philips Arena,Friday
2014/11/21,7:30p,Milwaukee Bucks,82.0,Toronto Raptors,124.0,,"19,800",Air Canada Centre,Friday
2014/11/21,8:00p,Boston Celtics,100.0,Memphis Grizzlies,117.0,,"17,712",FedEx Forum,Friday
2014/11/21,8:00p,San Antonio Spurs,121.0,Minnesota Timberwolves,92.0,,"12,414",Target Center,Friday
2014/11/21,8:00p,Brooklyn Nets,94.0,Oklahoma City Thunder,92.0,,"18,203",Chesapeake Energy Arena,Friday
2014/11/21,8:00p,Cleveland Cavaliers,78.0,Washington Wizards,91.0,,"20,356",Verizon Center,Friday
2014/11/21,8:30p,Los Angeles Lakers,106.0,Dallas Mavericks,140.0,,"20,353",American Airlines Center,Friday
2014/11/21,9:00p,New Orleans Pelicans,97.0,Denver Nuggets,117.0,,"15,232",Pepsi Center,Friday
2014/11/21,10:30p,Utah Jazz,88.0,Golden State Warriors,101.0,,"19,596",Oracle Arena,Friday
2014/11/21,10:30p,Chicago Bulls,87.0,Portland Trail Blazers,105.0,,"19,866",Moda Center,Friday
2014/11/22,7:00p,Phoenix Suns,106.0,Indiana Pacers,83.0,,"16,870",Bankers Life Fieldhouse,Saturday
2014/11/22,7:00p,Miami Heat,99.0,Orlando Magic,92.0,,"18,846",Amway Center,Saturday
2014/11/22,7:30p,Toronto Raptors,110.0,Cleveland Cavaliers,93.0,,"20,562",Quicken Loans Arena,Saturday
2014/11/22,7:30p,Philadelphia 76ers,83.0,New York Knicks,91.0,,"19,812",Madison Square Garden (IV),Saturday
2014/11/22,8:00p,Dallas Mavericks,92.0,Houston Rockets,95.0,,"18,244",Toyota Center,Saturday
2014/11/22,8:00p,Sacramento Kings,113.0,Minnesota Timberwolves,101.0,,"13,191",Target Center,Saturday
2014/11/22,8:30p,Washington Wizards,111.0,Milwaukee Bucks,100.0,,"14,254",BMO Harris Bradley Center,Saturday
2014/11/22,8:30p,Brooklyn Nets,87.0,San Antonio Spurs,99.0,,"18,581",AT&T Center,Saturday
2014/11/22,9:00p,New Orleans Pelicans,106.0,Utah Jazz,94.0,,"18,452",EnergySolutions Arena,Saturday
2014/11/23,6:00p,Portland Trail Blazers,94.0,Boston Celtics,88.0,,"16,692",TD Garden,Sunday
2014/11/23,6:00p,Los Angeles Clippers,91.0,Memphis Grizzlies,107.0,,"18,119",FedEx Forum,Sunday
2014/11/23,6:00p,Charlotte Hornets,93.0,Miami Heat,94.0,,"19,639",AmericanAirlines Arena,Sunday
2014/11/23,7:00p,Golden State Warriors,91.0,Oklahoma City Thunder,86.0,,"18,203",Chesapeake Energy Arena,Sunday
2014/11/23,9:30p,Denver Nuggets,101.0,Los Angeles Lakers,94.0,OT,"18,997",STAPLES Center,Sunday
2014/11/24,7:00p,Los Angeles Clippers,113.0,Charlotte Hornets,92.0,,"17,180",Time Warner Cable Arena,Monday
2014/11/24,7:00p,Orlando Magic,74.0,Cleveland Cavaliers,106.0,,"20,562",Quicken Loans Arena,Monday
2014/11/24,7:00p,Portland Trail Blazers,114.0,Philadelphia 76ers,104.0,,"11,094",Wells Fargo Center,Monday
2014/11/24,7:30p,Phoenix Suns,100.0,Toronto Raptors,104.0,,"19,800",Air Canada Centre,Monday
2014/11/24,8:00p,New York Knicks,86.0,Houston Rockets,91.0,,"18,133",Toyota Center,Monday
2014/11/24,8:30p,Indiana Pacers,111.0,Dallas Mavericks,100.0,,"19,850",American Airlines Center,Monday
2014/11/24,9:00p,Chicago Bulls,97.0,Utah Jazz,95.0,,"18,904",EnergySolutions Arena,Monday
2014/11/25,7:00p,Atlanta Hawks,106.0,Washington Wizards,102.0,,"15,440",Verizon Center,Tuesday
2014/11/25,7:30p,Golden State Warriors,114.0,Miami Heat,97.0,,"19,647",AmericanAirlines Arena,Tuesday
2014/11/25,8:00p,Detroit Pistons,86.0,Milwaukee Bucks,98.0,,"15,265",BMO Harris Bradley Center,Tuesday
2014/11/25,8:00p,Sacramento Kings,99.0,New Orleans Pelicans,89.0,,"17,037",Smoothie King Center,Tuesday
2014/11/25,9:00p,Chicago Bulls,109.0,Denver Nuggets,114.0,,"17,033",Pepsi Center,Tuesday
2014/11/26,7:00p,Portland Trail Blazers,105.0,Charlotte Hornets,97.0,,"16,972",Time Warner Cable Arena,Wednesday
2014/11/26,7:00p,Washington Wizards,87.0,Cleveland Cavaliers,113.0,,"20,562",Quicken Loans Arena,Wednesday
2014/11/26,7:00p,Golden State Warriors,111.0,Orlando Magic,96.0,,"17,702",Amway Center,Wednesday
2014/11/26,7:00p,Brooklyn Nets,99.0,Philadelphia 76ers,91.0,,"11,223",Wells Fargo Center,Wednesday
2014/11/26,7:30p,Toronto Raptors,126.0,Atlanta Hawks,115.0,,"16,253",Philips Arena,Wednesday
2014/11/26,7:30p,New York Knicks,102.0,Dallas Mavericks,109.0,OT,"20,352",American Airlines Center,Wednesday
2014/11/26,7:30p,Los Angeles Clippers,104.0,Detroit Pistons,98.0,,"13,461",The Palace of Auburn Hills,Wednesday
2014/11/26,8:00p,Sacramento Kings,89.0,Houston Rockets,102.0,,"18,058",Toyota Center,Wednesday
2014/11/26,8:00p,Milwaukee Bucks,103.0,Minnesota Timberwolves,86.0,,"14,710",Target Center,Wednesday
2014/11/26,8:00p,Utah Jazz,82.0,Oklahoma City Thunder,97.0,,"18,203",Chesapeake Energy Arena,Wednesday
2014/11/26,8:30p,Indiana Pacers,100.0,San Antonio Spurs,106.0,,"18,581",AT&T Center,Wednesday
2014/11/26,9:00p,Denver Nuggets,112.0,Phoenix Suns,120.0,,"16,099",US Airways Center,Wednesday
2014/11/26,10:30p,Memphis Grizzlies,99.0,Los Angeles Lakers,93.0,,"18,997",STAPLES Center,Wednesday
2014/11/28,1:00p,Chicago Bulls,109.0,Boston Celtics,102.0,,"18,203",TD Garden,Friday
2014/11/28,7:00p,Golden State Warriors,106.0,Charlotte Hornets,101.0,,"19,381",Time Warner Cable Arena,Friday
2014/11/28,7:30p,New Orleans Pelicans,91.0,Atlanta Hawks,100.0,,"17,079",Philips Arena,Friday
2014/11/28,7:30p,Milwaukee Bucks,104.0,Detroit Pistons,88.0,,"13,127",The Palace of Auburn Hills,Friday
2014/11/28,7:30p,Dallas Mavericks,106.0,Toronto Raptors,102.0,,"19,800",Air Canada Centre,Friday
2014/11/28,8:00p,Los Angeles Clippers,102.0,Houston Rockets,85.0,,"18,226",Toyota Center,Friday
2014/11/28,8:00p,Orlando Magic,83.0,Indiana Pacers,98.0,,"18,165",Bankers Life Fieldhouse,Friday
2014/11/28,8:00p,New York Knicks,78.0,Oklahoma City Thunder,105.0,,"18,203",Chesapeake Energy Arena,Friday
2014/11/28,8:30p,Sacramento Kings,104.0,San Antonio Spurs,112.0,,"18,581",AT&T Center,Friday
2014/11/28,9:00p,Phoenix Suns,97.0,Denver Nuggets,122.0,,"15,509",Pepsi Center,Friday
2014/11/28,10:00p,Memphis Grizzlies,112.0,Portland Trail Blazers,99.0,,"19,459",Moda Center,Friday
2014/11/28,10:30p,Minnesota Timberwolves,120.0,Los Angeles Lakers,119.0,,"18,997",STAPLES Center,Friday
2014/11/29,7:00p,Dallas Mavericks,110.0,Philadelphia 76ers,103.0,,"16,145",Wells Fargo Center,Saturday
2014/11/29,7:00p,New Orleans Pelicans,80.0,Washington Wizards,83.0,,"17,581",Verizon Center,Saturday
2014/11/29,7:30p,Charlotte Hornets,75.0,Atlanta Hawks,105.0,,"14,185",Philips Arena,Saturday
2014/11/29,7:30p,Indiana Pacers,97.0,Cleveland Cavaliers,109.0,,"20,562",Quicken Loans Arena,Saturday
2014/11/29,9:00p,Houston Rockets,117.0,Milwaukee Bucks,103.0,,"16,119",BMO Harris Bradley Center,Saturday
2014/11/29,9:00p,Los Angeles Clippers,112.0,Utah Jazz,96.0,,"18,479",EnergySolutions Arena,Saturday
2014/11/30,1:00p,San Antonio Spurs,111.0,Boston Celtics,89.0,,"17,121",TD Garden,Sunday
2014/11/30,3:00p,Chicago Bulls,102.0,Brooklyn Nets,84.0,,"17,732",Barclays Center,Sunday
2014/11/30,3:30p,Golden State Warriors,104.0,Detroit Pistons,93.0,,"12,737",The Palace of Auburn Hills,Sunday
2014/11/30,6:00p,Memphis Grizzlies,97.0,Sacramento Kings,85.0,,"16,240",Sleep Train Arena,Sunday
2014/11/30,7:30p,Miami Heat,86.0,New York Knicks,79.0,,"19,812",Madison Square Garden (IV),Sunday
2014/11/30,8:00p,Orlando Magic,93.0,Phoenix Suns,90.0,,"15,558",US Airways Center,Sunday
2014/11/30,9:00p,Minnesota Timberwolves,93.0,Portland Trail Blazers,107.0,,"18,843",Moda Center,Sunday
2014/11/30,9:30p,Toronto Raptors,122.0,Los Angeles Lakers,129.0,OT,"18,997",STAPLES Center,Sunday
2014/12/01,7:00p,San Antonio Spurs,109.0,Philadelphia 76ers,103.0,,"12,843",Wells Fargo Center,Monday
2014/12/01,7:00p,Miami Heat,86.0,Washington Wizards,107.0,,"15,150",Verizon Center,Monday
2014/12/01,9:00p,Denver Nuggets,103.0,Utah Jazz,101.0,,"16,768",EnergySolutions Arena,Monday
2014/12/01,10:30p,Minnesota Timberwolves,101.0,Los Angeles Clippers,127.0,,"19,060",STAPLES Center,Monday
2014/12/02,7:00p,Milwaukee Bucks,108.0,Cleveland Cavaliers,111.0,,"20,562",Quicken Loans Arena,Tuesday
2014/12/02,7:30p,Boston Celtics,105.0,Atlanta Hawks,109.0,,"12,705",Philips Arena,Tuesday
2014/12/02,7:30p,Los Angeles Lakers,106.0,Detroit Pistons,96.0,,"14,083",The Palace of Auburn Hills,Tuesday
2014/12/02,7:30p,Brooklyn Nets,98.0,New York Knicks,93.0,,"19,812",Madison Square Garden (IV),Tuesday
2014/12/02,8:00p,Dallas Mavericks,132.0,Chicago Bulls,129.0,2OT,"22,042",United Center,Tuesday
2014/12/02,8:00p,Oklahoma City Thunder,104.0,New Orleans Pelicans,112.0,,"13,903",Smoothie King Center,Tuesday
2014/12/02,9:00p,Portland Trail Blazers,105.0,Denver Nuggets,103.0,,"12,822",Pepsi Center,Tuesday
2014/12/02,9:00p,Indiana Pacers,99.0,Phoenix Suns,116.0,,"15,059",US Airways Center,Tuesday
2014/12/02,10:00p,Toronto Raptors,117.0,Sacramento Kings,109.0,,"15,522",Sleep Train Arena,Tuesday
2014/12/02,10:30p,Orlando Magic,97.0,Golden State Warriors,98.0,,"19,596",Oracle Arena,Tuesday
2014/12/03,7:00p,Chicago Bulls,102.0,Charlotte Hornets,95.0,,"16,887",Time Warner Cable Arena,Wednesday
2014/12/03,7:00p,Los Angeles Lakers,95.0,Washington Wizards,111.0,,"18,490",Verizon Center,Wednesday
2014/12/03,7:30p,Detroit Pistons,102.0,Boston Celtics,109.0,OT,"15,870",TD Garden,Wednesday
2014/12/03,7:30p,San Antonio Spurs,93.0,Brooklyn Nets,95.0,OT,"15,989",Barclays Center,Wednesday
2014/12/03,7:30p,Atlanta Hawks,112.0,Miami Heat,102.0,,"19,600",AmericanAirlines Arena,Wednesday
2014/12/03,8:00p,Memphis Grizzlies,96.0,Houston Rockets,105.0,,"18,151",Toyota Center,Wednesday
2014/12/03,8:00p,Dallas Mavericks,107.0,Milwaukee Bucks,105.0,,"13,568",BMO Harris Bradley Center,Wednesday
2014/12/03,8:00p,Philadelphia 76ers,85.0,Minnesota Timberwolves,77.0,,"10,463",Target Center,Wednesday
2014/12/03,9:00p,Toronto Raptors,123.0,Utah Jazz,104.0,,"16,677",EnergySolutions Arena,Wednesday
2014/12/03,10:30p,Orlando Magic,86.0,Los Angeles Clippers,114.0,,"19,060",STAPLES Center,Wednesday
2014/12/04,8:00p,Cleveland Cavaliers,90.0,New York Knicks,87.0,,"19,812",Madison Square Garden (IV),Thursday
2014/12/04,10:00p,Indiana Pacers,82.0,Portland Trail Blazers,88.0,,"19,191",Moda Center,Thursday
2014/12/04,10:30p,New Orleans Pelicans,85.0,Golden State Warriors,112.0,,"19,596",Oracle Arena,Thursday
2014/12/05,7:00p,New York Knicks,102.0,Charlotte Hornets,103.0,,"19,102",Time Warner Cable Arena,Friday
2014/12/05,7:00p,Oklahoma City Thunder,103.0,Philadelphia 76ers,91.0,,"15,092",Wells Fargo Center,Friday
2014/12/05,7:00p,Denver Nuggets,89.0,Washington Wizards,119.0,,"19,451",Verizon Center,Friday
2014/12/05,7:30p,Los Angeles Lakers,96.0,Boston Celtics,113.0,,"18,624",TD Garden,Friday
2014/12/05,7:30p,Atlanta Hawks,98.0,Brooklyn Nets,75.0,,"16,146",Barclays Center,Friday
2014/12/05,7:30p,Cleveland Cavaliers,105.0,Toronto Raptors,91.0,,"20,077",Air Canada Centre,Friday
2014/12/05,8:00p,San Antonio Spurs,107.0,Memphis Grizzlies,101.0,,"18,119",FedEx Forum,Friday
2014/12/05,8:00p,Houston Rockets,114.0,Minnesota Timberwolves,112.0,OT,"12,101",Target Center,Friday
2014/12/05,8:30p,Phoenix Suns,118.0,Dallas Mavericks,106.0,,"20,010",American Airlines Center,Friday
2014/12/05,8:30p,Miami Heat,85.0,Milwaukee Bucks,109.0,,"16,325",BMO Harris Bradley Center,Friday
2014/12/05,9:00p,Orlando Magic,98.0,Utah Jazz,93.0,,"18,997",EnergySolutions Arena,Friday
2014/12/05,10:00p,Indiana Pacers,101.0,Sacramento Kings,102.0,OT,"15,512",Sleep Train Arena,Friday
2014/12/06,7:30p,Philadelphia 76ers,108.0,Detroit Pistons,101.0,OT,"16,514",The Palace of Auburn Hills,Saturday
2014/12/06,8:00p,Golden State Warriors,112.0,Chicago Bulls,102.0,,"22,353",United Center,Saturday
2014/12/06,8:00p,Phoenix Suns,95.0,Houston Rockets,100.0,,"18,060",Toyota Center,Saturday
2014/12/06,8:30p,Minnesota Timberwolves,101.0,San Antonio Spurs,123.0,,"18,581",AT&T Center,Saturday
2014/12/06,10:00p,Orlando Magic,105.0,Sacramento Kings,96.0,,"16,021",Sleep Train Arena,Saturday
2014/12/06,10:30p,New Orleans Pelicans,100.0,Los Angeles Clippers,120.0,,"19,060",STAPLES Center,Saturday
2014/12/07,1:00p,Washington Wizards,93.0,Boston Celtics,101.0,,"16,716",TD Garden,Sunday
2014/12/07,3:30p,Denver Nuggets,84.0,Atlanta Hawks,96.0,,"12,143",Philips Arena,Sunday
2014/12/07,6:00p,Oklahoma City Thunder,96.0,Detroit Pistons,94.0,,"13,090",The Palace of Auburn Hills,Sunday
2014/12/07,6:00p,Miami Heat,87.0,Memphis Grizzlies,103.0,,"16,572",FedEx Forum,Sunday
2014/12/07,7:30p,Milwaukee Bucks,102.0,Dallas Mavericks,125.0,,"19,413",American Airlines Center,Sunday
2014/12/07,7:30p,Portland Trail Blazers,103.0,New York Knicks,99.0,,"19,812",Madison Square Garden (IV),Sunday
2014/12/07,9:30p,New Orleans Pelicans,104.0,Los Angeles Lakers,87.0,,"18,997",STAPLES Center,Sunday
2014/12/08,7:00p,Atlanta Hawks,108.0,Indiana Pacers,92.0,,"14,519",Bankers Life Fieldhouse,Monday
2014/12/08,7:00p,Boston Celtics,132.0,Washington Wizards,133.0,2OT,"14,828",Verizon Center,Monday
2014/12/08,7:30p,Cleveland Cavaliers,110.0,Brooklyn Nets,88.0,,"17,732",Barclays Center,Monday
2014/12/08,7:30p,Denver Nuggets,107.0,Toronto Raptors,112.0,OT,"19,800",Air Canada Centre,Monday
2014/12/08,8:00p,Golden State Warriors,102.0,Minnesota Timberwolves,86.0,,"10,296",Target Center,Monday
2014/12/08,10:00p,Utah Jazz,92.0,Sacramento Kings,101.0,,"16,511",Sleep Train Arena,Monday
2014/12/08,10:30p,Phoenix Suns,120.0,Los Angeles Clippers,121.0,OT,"19,060",STAPLES Center,Monday
2014/12/09,7:00p,Toronto Raptors,101.0,Cleveland Cavaliers,105.0,,"20,562",Quicken Loans Arena,Tuesday
2014/12/09,7:30p,Portland Trail Blazers,98.0,Detroit Pistons,86.0,,"12,813",The Palace of Auburn Hills,Tuesday
2014/12/09,8:00p,Dallas Mavericks,105.0,Memphis Grizzlies,114.0,,"16,512",FedEx Forum,Tuesday
2014/12/09,8:00p,New York Knicks,93.0,New Orleans Pelicans,104.0,,"13,789",Smoothie King Center,Tuesday
2014/12/09,8:00p,Milwaukee Bucks,101.0,Oklahoma City Thunder,114.0,,"18,203",Chesapeake Energy Arena,Tuesday
2014/12/09,9:00p,Miami Heat,103.0,Phoenix Suns,97.0,,"14,963",US Airways Center,Tuesday
2014/12/09,9:00p,San Antonio Spurs,96.0,Utah Jazz,100.0,,"18,382",EnergySolutions Arena,Tuesday
2014/12/09,10:30p,Sacramento Kings,95.0,Los Angeles Lakers,98.0,,"18,267",STAPLES Center,Tuesday
2014/12/10,7:00p,Boston Celtics,87.0,Charlotte Hornets,96.0,,"15,276",Time Warner Cable Arena,Wednesday
2014/12/10,7:00p,Los Angeles Clippers,103.0,Indiana Pacers,96.0,,"16,392",Bankers Life Fieldhouse,Wednesday
2014/12/10,7:00p,Washington Wizards,91.0,Orlando Magic,89.0,,"16,081",Amway Center,Wednesday
2014/12/10,7:30p,Philadelphia 76ers,79.0,Atlanta Hawks,95.0,,"11,733",Philips Arena,Wednesday
2014/12/10,8:00p,Brooklyn Nets,80.0,Chicago Bulls,105.0,,"11,733",United Center,Wednesday
2014/12/10,8:00p,New Orleans Pelicans,107.0,Dallas Mavericks,112.0,,"19,988",American Airlines Center,Wednesday
2014/12/10,8:00p,Portland Trail Blazers,82.0,Minnesota Timberwolves,90.0,,"10,337",Target Center,Wednesday
2014/12/10,8:30p,New York Knicks,95.0,San Antonio Spurs,109.0,,"18,581",AT&T Center,Wednesday
2014/12/10,10:30p,Miami Heat,82.0,Denver Nuggets,102.0,,"13,433",Pepsi Center,Wednesday
2014/12/10,10:30p,Houston Rockets,93.0,Golden State Warriors,105.0,,"19,596",Oracle Arena,Wednesday
2014/12/11,8:00p,Cleveland Cavaliers,94.0,Oklahoma City Thunder,103.0,,"18,203",Chesapeake Energy Arena,Thursday
2014/12/11,10:30p,Houston Rockets,113.0,Sacramento Kings,109.0,OT,"16,676",Sleep Train Arena,Thursday
2014/12/12,7:00p,Portland Trail Blazers,106.0,Chicago Bulls,115.0,,"21,725",United Center,Friday
2014/12/12,7:00p,Los Angeles Clippers,96.0,Washington Wizards,104.0,,"17,437",Verizon Center,Friday
2014/12/12,7:30p,Orlando Magic,81.0,Atlanta Hawks,87.0,,"13,247",Philips Arena,Friday
2014/12/12,7:30p,New York Knicks,101.0,Boston Celtics,95.0,,"17,989",TD Garden,Friday
2014/12/12,7:30p,Philadelphia 76ers,70.0,Brooklyn Nets,88.0,,"16,326",Barclays Center,Friday
2014/12/12,7:30p,Indiana Pacers,94.0,Toronto Raptors,106.0,,"19,800",Air Canada Centre,Friday
2014/12/12,8:00p,Charlotte Hornets,107.0,Memphis Grizzlies,113.0,2OT,"15,897",FedEx Forum,Friday
2014/12/12,8:00p,Oklahoma City Thunder,111.0,Minnesota Timberwolves,92.0,,"13,557",Target Center,Friday
2014/12/12,8:00p,Cleveland Cavaliers,114.0,New Orleans Pelicans,119.0,,"18,069",Smoothie King Center,Friday
2014/12/12,9:00p,Detroit Pistons,105.0,Phoenix Suns,103.0,,"17,007",US Airways Center,Friday
2014/12/12,9:00p,Miami Heat,100.0,Utah Jazz,95.0,,"19,911",EnergySolutions Arena,Friday
2014/12/12,9:30p,Los Angeles Lakers,112.0,San Antonio Spurs,110.0,OT,"18,581",AT&T Center,Friday
2014/12/13,2:00p,Golden State Warriors,105.0,Dallas Mavericks,98.0,,"20,317",American Airlines Center,Saturday
2014/12/13,7:00p,Brooklyn Nets,114.0,Charlotte Hornets,87.0,,"17,113",Time Warner Cable Arena,Saturday
2014/12/13,7:00p,Portland Trail Blazers,95.0,Indiana Pacers,85.0,,"17,206",Bankers Life Fieldhouse,Saturday
2014/12/13,7:00p,Atlanta Hawks,99.0,Orlando Magic,100.0,,"15,939",Amway Center,Saturday
2014/12/13,7:30p,Los Angeles Clippers,106.0,Milwaukee Bucks,111.0,,"16,227",BMO Harris Bradley Center,Saturday
2014/12/13,7:30p,Memphis Grizzlies,120.0,Philadelphia 76ers,115.0,OT,"13,698",Wells Fargo Center,Saturday
2014/12/13,8:00p,Denver Nuggets,96.0,Houston Rockets,108.0,,"18,136",Toyota Center,Saturday
2014/12/13,10:00p,Detroit Pistons,95.0,Sacramento Kings,90.0,,"16,242",Sleep Train Arena,Saturday
2014/12/14,6:00p,Chicago Bulls,93.0,Miami Heat,75.0,,"19,600",AmericanAirlines Arena,Sunday
2014/12/14,6:00p,Golden State Warriors,128.0,New Orleans Pelicans,122.0,OT,"15,037",Smoothie King Center,Sunday
2014/12/14,6:00p,Utah Jazz,84.0,Washington Wizards,93.0,,"15,220",Verizon Center,Sunday
2014/12/14,7:00p,Los Angeles Lakers,100.0,Minnesota Timberwolves,94.0,,"15,008",Target Center,Sunday
2014/12/14,7:00p,Phoenix Suns,88.0,Oklahoma City Thunder,112.0,,"18,203",Chesapeake Energy Arena,Sunday
2014/12/14,7:30p,Toronto Raptors,95.0,New York Knicks,90.0,OT,"19,812",Madison Square Garden (IV),Sunday
2014/12/14,8:00p,San Antonio Spurs,99.0,Denver Nuggets,91.0,,"16,544",Pepsi Center,Sunday
2014/12/15,7:00p,Charlotte Hornets,88.0,Cleveland Cavaliers,97.0,,"20,562",Quicken Loans Arena,Monday
2014/12/15,7:00p,Los Angeles Lakers,91.0,Indiana Pacers,110.0,,"15,261",Bankers Life Fieldhouse,Monday
2014/12/15,7:00p,Boston Celtics,105.0,Philadelphia 76ers,87.0,,"12,903",Wells Fargo Center,Monday
2014/12/15,7:30p,Chicago Bulls,86.0,Atlanta Hawks,93.0,,"16,805",Philips Arena,Monday
2014/12/15,7:30p,Orlando Magic,82.0,Toronto Raptors,95.0,,"19,800",Air Canada Centre,Monday
2014/12/15,9:00p,Milwaukee Bucks,96.0,Phoenix Suns,94.0,,"17,327",US Airways Center,Monday
2014/12/15,10:00p,San Antonio Spurs,95.0,Portland Trail Blazers,108.0,,"19,441",Moda Center,Monday
2014/12/15,10:30p,Detroit Pistons,91.0,Los Angeles Clippers,113.0,,"19,060",STAPLES Center,Monday
2014/12/16,7:00p,Minnesota Timberwolves,95.0,Washington Wizards,109.0,,"15,823",Verizon Center,Tuesday
2014/12/16,7:30p,Miami Heat,95.0,Brooklyn Nets,91.0,,"16,827",Barclays Center,Tuesday
2014/12/16,8:00p,Golden State Warriors,98.0,Memphis Grizzlies,105.0,,"18,119",FedEx Forum,Tuesday
2014/12/16,8:00p,Utah Jazz,111.0,New Orleans Pelicans,119.0,,"13,179",Smoothie King Center,Tuesday
2014/12/16,8:00p,Dallas Mavericks,107.0,New York Knicks,87.0,,"19,812",Madison Square Garden (IV),Tuesday
2014/12/16,10:30p,Oklahoma City Thunder,104.0,Sacramento Kings,92.0,,"17,317",Sleep Train Arena,Tuesday
2014/12/17,7:00p,Phoenix Suns,111.0,Charlotte Hornets,106.0,,"15,459",Time Warner Cable Arena,Wednesday
2014/12/17,7:00p,Atlanta Hawks,127.0,Cleveland Cavaliers,98.0,,"20,562",Quicken Loans Arena,Wednesday
2014/12/17,7:30p,Orlando Magic,92.0,Boston Celtics,109.0,,"16,764",TD Garden,Wednesday
2014/12/17,7:30p,Dallas Mavericks,117.0,Detroit Pistons,106.0,,"12,287",The Palace of Auburn Hills,Wednesday
2014/12/17,7:30p,Utah Jazz,105.0,Miami Heat,87.0,,"19,633",AmericanAirlines Arena,Wednesday
2014/12/17,8:00p,Brooklyn Nets,89.0,Toronto Raptors,105.0,,"19,800",Air Canada Centre,Wednesday
2014/12/17,8:30p,Memphis Grizzlies,117.0,San Antonio Spurs,116.0,3OT,"18,581",AT&T Center,Wednesday
2014/12/17,10:00p,Milwaukee Bucks,97.0,Portland Trail Blazers,104.0,,"19,495",Moda Center,Wednesday
2014/12/17,10:30p,Houston Rockets,115.0,Denver Nuggets,111.0,OT,"12,107",Pepsi Center,Wednesday
2014/12/17,10:30p,Indiana Pacers,100.0,Los Angeles Clippers,102.0,,"19,060",STAPLES Center,Wednesday
2014/12/18,8:00p,New York Knicks,97.0,Chicago Bulls,103.0,,"21,875",United Center,Thursday
2014/12/18,8:30p,New Orleans Pelicans,99.0,Houston Rockets,90.0,,"18,137",Toyota Center,Thursday
2014/12/18,10:00p,Milwaukee Bucks,108.0,Sacramento Kings,107.0,,"15,645",Sleep Train Arena,Thursday
2014/12/18,10:30p,Oklahoma City Thunder,109.0,Golden State Warriors,114.0,,"19,596",Oracle Arena,Thursday
2014/12/19,7:00p,Utah Jazz,101.0,Orlando Magic,94.0,,"16,032",Amway Center,Friday
2014/12/19,7:00p,Charlotte Hornets,109.0,Philadelphia 76ers,91.0,,"13,398",Wells Fargo Center,Friday
2014/12/19,7:30p,Minnesota Timberwolves,98.0,Boston Celtics,114.0,,"17,042",TD Garden,Friday
2014/12/19,7:30p,Brooklyn Nets,91.0,Cleveland Cavaliers,95.0,,"20,562",Quicken Loans Arena,Friday
2014/12/19,7:30p,Toronto Raptors,110.0,Detroit Pistons,100.0,,"16,274",The Palace of Auburn Hills,Friday
2014/12/19,7:30p,Washington Wizards,105.0,Miami Heat,103.0,,"19,600",AmericanAirlines Arena,Friday
